,train_loss,val_loss,recon_loss,contrastive_loss
0,4.23681951334055,3.442159652709961,2.045888397382622,2.190931114677078
1,2.422740027921829,3.29904596183611,0.2595544573433751,2.163185571209859
2,2.38488277222862,3.2512633204460144,0.2182621830830815,2.1666205848677684
3,2.3654634147233016,3.2228462903395942,0.20525441806172595,2.1602089995333413
4,2.3645921460652755,3.188785448022511,0.19578829364508354,2.1688038487411294
5,2.3422963000094343,3.152393523765647,0.17922717162642457,2.163069128701531
6,2.3303326713259516,3.1329019821208455,0.16452982059463445,2.1658028533037292
7,2.323217171733662,3.1114665088446243,0.1582813375617082,2.1649358399555125
8,2.330701410337453,3.0943849449572354,0.15366558650887366,2.177035820108926
9,2.3090159755930775,3.0863245155500327,0.1465859392051276,2.162430031103314
10,2.3038132257092085,3.056074681489364,0.14180070713396944,2.1620125199057
11,2.2942558964285955,3.0294125378131866,0.1346289837517557,2.159626912118159
12,2.294075316147423,3.02362907839858,0.12883335665898898,2.1652419585869906
13,2.2947227409330466,3.0062595942746038,0.12562415691275267,2.1690985798547113
14,2.286012781445686,3.000524798165197,0.12115604301280912,2.1648567349223766
15,2.2882154497338263,2.9776143289130665,0.11801533178780363,2.1702001145330527
16,2.27797242530033,2.98003720978032,0.1138511055778288,2.16412131708413
17,2.2698371667261563,2.941937565803528,0.11024223653330145,2.1595949337211127
18,2.270952044329978,2.9577669669752535,0.10819771784734315,2.1627543230899597
19,2.2681559755784835,2.9331072063549706,0.10744874547325868,2.1607072317282743
20,2.2655855805475547,2.96429387382839,0.1026524649146543,2.162933115520431
21,2.26659757144226,2.894786995390187,0.09868564316410951,2.167911929022025
22,2.2574928949877946,2.902636398439822,0.09446385779646936,2.1630290374340215
23,2.2570833539270025,2.896286630112192,0.0921059407403165,2.1649774090718417
24,2.2490244113792808,2.8687492051850194,0.09128738737176906,2.15773702201774
25,2.251469065721618,2.89360090960627,0.08882205533179438,2.1626470119266186
26,2.246852609637863,2.838683510604112,0.08654295611189629,2.1603096553257535
27,2.2432999799961615,2.8413953534934833,0.08362666503684121,2.159673313396029
28,2.2463663348851424,2.83184974608214,0.08116770856201955,2.1651986216806036
29,2.2424876131387945,2.888437737589297,0.08122072773466911,2.1612668829737793
30,2.241375736982424,2.831174805112507,0.07780268678405564,2.163573046284784
31,2.237568377293917,2.8239437613798226,0.07459923721789033,2.1629691383740517
32,2.234276605864703,2.8126269565976183,0.07225969097476687,2.162016915207048
33,2.234975462098387,2.8208557924498683,0.06991773417355385,2.1650577321756836
34,2.2272314559172197,2.8699407357236613,0.06640978356074659,2.1608216694711775
35,2.2364547098231373,2.7658084993777066,0.06650530625180934,2.169949403109331
36,2.223921775240586,2.8804664806179376,0.0630362038638727,2.1608855696913696
37,2.2243324036171015,2.764113414546718,0.06278679669540393,2.1615456036736256
38,2.227840283736767,2.763928128325421,0.06053146722384889,2.1673088160323175
39,2.2251442562581265,2.7765132966248887,0.059126841519129426,2.1660174134279857
40,2.2175928202726074,2.738568320222523,0.05638582210398119,2.161206996036788
41,2.22618026825764,2.745140067909075,0.054779782279317894,2.171400484969483
42,2.2188003102168623,2.908677930417268,0.052523268652531895,2.166277040869503
43,2.2122151765061346,2.7579370555670364,0.052042165648792,2.160173013337299
44,2.2101493267112438,2.7527685009914897,0.04788347749678265,2.1622658481609447
45,2.2125421963072864,2.7461557310560476,0.04641551054116636,2.1661266831739763
