,train_loss,val_loss,recon_loss,contrastive_loss
0,4.648788711637908,4.012641971525938,1.8921823733808703,2.756606349356238
1,3.0084891694509954,3.884799008784087,0.2538175204290713,2.754671652438277
2,2.971842740984864,3.8366499284039373,0.21756116785650248,2.7542815710672746
3,2.957045883012453,3.7993140091066775,0.20287674777750964,2.754169132749913
4,2.937444654850348,3.7679771884627966,0.1829625757605054,2.75448208369008
5,2.9233937318330816,3.729870355647543,0.169297159072147,2.754096568641016
6,2.91573137578895,3.7103895700496174,0.16133967886417291,2.754391699379928
7,2.907096563182212,3.688887839731963,0.15307987332242579,2.754016690046389
8,2.8985474251084407,3.671228447686071,0.1443573063894538,2.754190111275735
9,2.8926459700951566,3.64417128459267,0.1387507930780213,2.7538951716180575
10,2.8916866181837735,3.6300105011981465,0.1379408822414639,2.753745733970014
11,2.8845988742953064,3.6101593141970425,0.13041604943708776,2.7541828236337436
12,2.8798246164298806,3.5956559595854385,0.12584663073354138,2.753977986859929
13,2.876283533636652,3.58141857644786,0.1225667904899512,2.7537167389802724
14,2.873791564174772,3.572705388069153,0.12006052600312302,2.753731044383661
15,2.8684502727471597,3.5654271763304006,0.11434334509168272,2.7541069303240096
16,2.870931431109911,3.5628619142200635,0.11672503137075935,2.754206402538475
17,2.8636490043081326,3.525213827257571,0.11029438673942542,2.7533546204139765
18,2.8577725947913475,3.52743851620218,0.1040252195307579,2.753747373169906
19,2.8544743153431225,3.5062333319498147,0.10093304502510536,2.7535412692561856
20,2.8545062894105335,3.4842794744864753,0.10060906164392099,2.7538972287720687
21,2.8510114681922785,3.475421827772389,0.09736249607634792,2.7536489692207686
22,2.849011941914408,3.555208307245503,0.09523666640360261,2.753775271607369
23,2.847580358710762,3.467461803685064,0.09344242702404006,2.754137928491643
24,2.84523601999583,3.485883010470349,0.09123592670994515,2.7540000902249795
25,2.8443731638190246,3.4526666169581204,0.09044548808078375,2.753927677653315
26,2.838705833829921,3.4386757068012073,0.08489550210278454,2.7538103315501177
27,2.8363711663654874,3.41672390440236,0.08247050646180626,2.7539006627500777
28,2.8348103735695163,3.465807212435681,0.08083925366550504,2.7539711203471224
29,2.833780582822841,3.435115511002748,0.07997296125764483,2.7538076255281094
30,2.8293043005553056,3.4768485297327456,0.07575870551435011,2.753545596293618
31,2.829636947006059,3.4387476366499197,0.07595725344707084,2.7536796966418806
32,2.8287022968181397,3.4309125853621443,0.0750580813677093,2.75364421354945
