,train_loss,val_loss,recon_loss,contrastive_loss
0,4.618450792592028,4.033604722955952,1.8450812327226773,2.7733695668689275
1,3.0310521212386163,3.900352148906044,0.2590643805237464,2.7719877487810702
2,2.988078230807048,3.8480890833813213,0.21615123217158724,2.771926999958029
3,2.9632776611942355,3.80171419226605,0.19134304170512548,2.7719346204046476
4,2.9469502607211653,3.766750403072523,0.17504542897800413,2.7719048348235162
5,2.938532205817197,3.743105815804523,0.16663346771087686,2.771898746779121
6,2.930930950451128,3.7242374238760574,0.15903327281171903,2.7718976811115734
7,2.923488571626511,3.7067943111709925,0.15159040856677994,2.77189816141244
8,2.9148363204037016,3.6860283379969387,0.14294082212000273,2.771895498975426
9,2.9078072863687328,3.653807300588359,0.13591321017683347,2.771894078277791
10,2.90404427888607,3.6384005805720454,0.13215052485764794,2.7718937521119384
11,2.90327067756191,3.628758238709491,0.13137729064145376,2.771893391309004
12,2.8950489413074374,3.6103501786356387,0.12315590079613346,2.771893037722128
13,2.890462397085841,3.602908652761708,0.11856953788815927,2.771892861361654
14,2.8871957975784746,3.583393185035042,0.11530309335946513,2.771892704051574
15,2.885914286458752,3.558959906515868,0.11402168225910803,2.7718926053358914
16,2.881775189542886,3.579788723717565,0.1098826722536218,2.7718925193204718
17,2.877518437965153,3.5339341604191326,0.10562597696537482,2.7718924613033598
18,2.874476875577654,3.568127531072368,0.10258444649399626,2.7718924252230663
19,2.8752182245831803,3.520951667557592,0.10332582711544312,2.771892398090686
20,2.8689882039446517,3.4953086609425754,0.09709582155255812,2.771892379040291
21,2.866448407023063,3.5150643042896106,0.09455605063809547,2.7718923571034724
22,2.863944568299208,3.476953555708346,0.09205224431265308,2.7718923207345365
23,2.8636803713606866,3.5046760465787803,0.09178805198423456,2.771892317559471
24,2.8646810152917452,3.514595283114392,0.0927886991030435,2.771892308611558
25,2.8601840180288503,3.4403475497079934,0.08829166619225516,2.7718923513306257
26,2.8542096167442006,3.430780501469322,0.08231727830889764,2.7718923354552962
27,2.8520355495933183,3.516496103742848,0.08014321168399806,2.7718923322802307
28,2.8532520021711076,3.4700984773428543,0.08135968905233172,2.7718923126525508
29,2.850977177770028,3.4303092230921206,0.07908484533279186,2.771892336032581
30,2.8539247709094178,3.397214360859083,0.08203243799947346,2.7718923319915882
31,2.8486972218852933,3.3841168776802393,0.07680489939804354,2.7718923192913247
32,2.8432697228022983,3.4190252397371377,0.07137739397746062,2.7718923380530773
33,2.8405572808106356,3.3777431716089663,0.06866496115766205,2.7718923158276167
34,2.837963859336428,3.428861978261367,0.0660715454450265,2.7718923187140403
35,2.8370965632630316,3.372322634510372,0.06520423618428292,2.7718923296824496
36,2.836750746061958,3.406641504038935,0.06485843293218857,2.7718923190026827
37,2.8347947300202043,3.3402437101239744,0.06290239362202846,2.7718923371871504
38,2.8310837387749994,3.3710085827371348,0.059191408869303026,2.7718923288165223
39,2.8280063590472317,3.346623902735503,0.056114056986783685,2.771892301972784
40,2.8293228608355396,3.5945298775382666,0.05743053707166758,2.7718923230436756
41,2.82666143984252,3.3412525550178858,0.05476909321050676,2.7718923412281433
42,2.8238170807933116,3.3551700192949045,0.05192476528041069,2.7718923120752663
